,user_id,event_id,rating
3827,127,100,5
3828,127,903,5
3829,127,479,4
3830,127,926,5
3831,127,848,4
3832,127,443,5
3833,127,582,2
3834,127,767,5
3835,127,22,3
3836,127,217,4
3837,127,991,1
3838,127,703,1
3839,127,871,3
3840,127,400,3
3841,127,610,5
3842,127,714,3
3843,127,466,5
3844,127,576,5
3845,127,27,2
3846,127,195,4
3847,127,292,3
3848,127,184,5
3849,127,862,2
3850,127,116,2
3851,127,631,1
3852,127,908,1
3853,127,794,3
3854,127,754,4
3855,128,473,5
3856,128,272,5
3857,128,516,2
3858,128,651,3
3859,128,229,4
3860,128,412,4
3861,128,865,4
3862,128,418,3
3863,128,126,2
3864,128,792,5
3865,128,87,1
3866,128,502,0
3867,128,761,5
3868,128,379,5
3869,128,331,3
3870,128,881,4
3871,128,680,2
3872,128,561,3
3873,128,903,5
3874,128,195,3
3875,128,433,5
3876,128,322,3
3877,128,448,3
3878,129,471,3
3879,129,364,4
3880,129,36,1
3881,129,67,1
3882,129,105,5
3883,129,775,4
3884,129,971,2
3885,129,772,3
3886,129,383,4
3887,129,122,1
3888,129,2,4
3889,129,152,0
3890,129,764,3
3891,129,288,5
3892,129,286,1
3893,129,245,3
3894,129,128,5
3895,129,138,5
3896,129,828,5
3897,129,678,4
3898,129,62,4
3899,129,257,4
3900,129,721,4
3901,129,127,1
3902,129,850,3
3903,129,549,1
3904,129,166,3
3905,129,658,5
3906,130,209,4
3907,130,314,2
3908,130,621,4
3909,130,402,5
3910,130,716,3
3911,130,305,5
3912,130,620,5
3913,130,438,2
3914,130,684,2
3915,130,120,5
3916,130,978,5
3917,130,40,1
3918,130,859,5
3919,130,674,3
3920,130,469,2
3921,130,350,1
3922,130,919,3
3923,130,976,3
3924,130,863,5
3925,130,662,2
3926,130,777,4
3927,130,822,5
3928,130,361,5
3929,130,445,3
3930,130,563,4
3931,130,454,3
3932,130,12,2
3933,130,54,1
3934,130,337,3
3935,130,122,3
3936,130,645,4
3937,131,691,5
3938,131,849,2
3939,131,344,3
3940,131,176,5
3941,131,536,5
3942,131,54,1
3943,131,909,1
3944,131,546,3
3945,131,302,5
3946,131,255,3
3947,131,504,2
3948,131,789,2
3949,131,985,3
3950,131,677,5
3951,131,340,4
3952,131,596,2
3953,131,229,3
3954,131,150,2
3955,131,813,5
3956,131,37,3
3957,131,699,4
3958,131,155,4
3959,131,268,4
3960,131,990,5
3961,131,346,3
3962,131,979,3
3963,131,410,2
3964,131,183,5
3965,131,938,2
3966,132,939,3
3967,132,474,4
3968,132,221,0
3969,132,703,4
3970,132,289,3
3971,132,125,5
3972,132,879,1
3973,132,291,3
3974,132,578,3
3975,132,692,3
3976,132,546,4
3977,132,365,1
3978,132,761,0
3979,132,756,5
3980,132,236,1
3981,132,138,5
3982,132,263,4
3983,132,396,1
3984,132,810,1
3985,132,740,4
3986,132,861,2
3987,132,498,2
3988,132,503,3
3989,132,96,2
3990,132,749,2
3991,132,591,5
3992,132,847,3
3993,132,217,5
3994,132,461,2
3995,133,343,5
3996,133,895,4
3997,133,772,4
3998,133,244,5
3999,133,455,5
4000,133,437,5
4001,133,100,5
4002,133,134,2
4003,133,483,5
4004,133,231,3
4005,133,518,1
4006,133,674,3
4007,133,855,4
4008,133,797,5
4009,133,933,5
4010,133,270,1
4011,133,59,4
4012,133,194,1
4013,133,443,1
4014,133,634,4
4015,133,1,4
4016,133,976,5
4017,133,173,5
4018,133,840,5
4019,133,272,5
4020,133,248,5
4021,133,561,2
4022,133,760,3
4023,133,420,2
4024,133,817,3
4025,133,513,4
4026,133,46,1
4027,133,215,5
4028,134,523,1
4029,134,46,3
4030,134,628,3
4031,134,758,5
4032,134,372,4
4033,134,448,5
4034,134,820,1
4035,134,256,2
4036,134,481,3
4037,134,62,3
4038,134,622,5
4039,134,374,5
4040,134,771,1
4041,134,218,4
4042,134,132,0
4043,134,356,5
4044,134,887,1
4045,134,509,4
4046,134,217,3
4047,134,126,2
4048,134,361,3
4049,134,554,2
4050,134,345,5
4051,134,603,4
4052,134,197,1
4053,134,42,4
4054,134,138,2
4055,134,73,4
4056,134,593,2
4057,134,221,3
4058,134,971,3
4059,134,703,2
4060,135,52,3
4061,135,851,5
4062,135,904,3
4063,135,451,5
4064,135,37,3
4065,135,692,3
4066,135,173,3
4067,135,291,5
4068,135,572,3
4069,135,413,2
4070,135,498,3
4071,135,136,2
4072,135,13,4
4073,135,273,1
4074,135,54,4
4075,135,947,4
4076,135,700,3
4077,135,255,4
4078,135,400,1
4079,135,733,5
4080,135,220,3
4081,135,184,4
4082,135,479,4
4083,135,83,5
4084,135,145,5
4085,135,190,5
4086,135,34,2
4087,135,326,2
4088,135,1000,4
4089,135,225,4
4090,135,908,4
4091,135,440,5
4092,135,56,5
4093,135,1,5
4094,135,831,5
4095,136,112,4
4096,136,333,3
4097,136,247,3
4098,136,803,4
4099,136,35,1
4100,136,68,3
4101,136,923,5
4102,136,397,4
4103,136,702,2
4104,136,47,5
4105,136,75,4
4106,136,820,3
4107,136,308,2
4108,136,691,1
4109,136,572,4
4110,136,869,3
4111,136,496,2
4112,136,197,2
4113,136,82,5
4114,136,602,3
4115,136,229,1
4116,136,436,5
4117,137,522,4
4118,137,178,2
4119,137,657,3
4120,137,764,5
4121,137,1,4
4122,137,682,2
4123,137,393,4
4124,137,200,2
4125,137,817,2
4126,137,851,3
4127,137,863,4
4128,137,869,1
4129,137,658,5
4130,137,53,3
4131,137,303,2
4132,137,27,3
4133,137,798,4
4134,137,23,3
4135,137,843,3
4136,137,378,0
4137,137,210,2
4138,137,324,4
4139,137,389,5
4140,137,408,3
4141,137,854,3
4142,137,315,5
4143,137,265,5
4144,137,818,2
4145,138,366,4
4146,138,317,5
4147,138,405,3
4148,138,125,5
4149,138,178,4
4150,138,466,5
4151,138,242,3
4152,138,667,4
4153,138,477,3
4154,138,805,2
4155,138,966,3
4156,138,470,5
4157,138,755,5
4158,138,147,2
4159,138,637,3
4160,138,631,1
4161,138,533,3
4162,138,634,4
4163,138,588,5
4164,138,146,3
4165,138,259,5
4166,138,14,3
4167,138,293,1
4168,138,55,5
4169,138,802,4
4170,138,693,5
4171,138,610,3
4172,138,368,4
4173,138,916,3
4174,138,680,1
4175,138,921,5
4176,139,695,3
4177,139,875,4
4178,139,498,2
4179,139,210,4
4180,139,286,3
4181,139,540,2
4182,139,170,2
4183,139,924,5
4184,139,230,5
4185,139,651,5
4186,139,565,3
4187,139,1000,3
4188,139,254,2
4189,139,520,5
4190,139,163,3
4191,139,943,4
4192,139,301,2
4193,139,677,5
4194,139,863,4
4195,139,255,5
4196,139,386,4
4197,139,898,5
4198,139,285,3
4199,139,169,1
4200,140,852,5
4201,140,302,3
4202,140,148,5
4203,140,90,4
4204,140,857,5
4205,140,964,3
4206,140,962,5
4207,140,830,4
4208,140,993,4
4209,140,57,2
4210,140,398,3
4211,140,628,3
4212,140,84,2
4213,140,820,3
4214,140,550,5
4215,140,440,3
4216,140,605,1
4217,140,590,4
4218,140,547,5
4219,140,373,1
4220,140,861,1
4221,140,669,1
4222,140,13,4
4223,140,555,5
4224,140,701,2
4225,140,324,4
4226,140,623,5
4227,140,761,5
4228,140,700,4
4229,140,767,3
4230,140,101,1
4231,140,116,5
4232,141,226,3
4233,141,98,3
4234,141,524,3
4235,141,263,4
4236,141,97,4
4237,141,383,5
4238,141,919,3
4239,141,421,1
4240,141,52,5
4241,141,644,4
4242,141,340,2
4243,141,402,1
4244,141,859,2
4245,141,592,5
4246,141,281,4
4247,141,817,4
4248,141,968,2
4249,141,199,0
4250,141,542,5
4251,141,163,2
4252,141,91,3
4253,141,38,3
4254,141,147,2
4255,141,289,5
4256,141,144,4
4257,141,484,2
4258,141,957,5
4259,142,337,5
4260,142,165,1
4261,142,52,4
4262,142,53,5
4263,142,922,5
4264,142,613,4
4265,142,172,3
4266,142,80,5
4267,142,576,2
4268,142,726,0
4269,142,837,1
4270,142,484,3
4271,142,941,1
4272,142,226,2
4273,142,529,3
4274,142,667,2
4275,142,11,5
4276,142,821,0
4277,142,43,3
4278,142,73,2
4279,142,637,3
4280,142,495,5
4281,142,399,3
4282,142,42,4
4283,142,365,5
4284,142,29,5
4285,142,367,1
4286,142,35,4
4287,142,818,3
4288,142,8,2
4289,142,37,2
4290,142,803,4
4291,142,776,4
4292,143,75,4
4293,143,152,3
4294,143,701,2
4295,143,796,4
4296,143,975,4
4297,143,965,2
4298,143,592,2
4299,143,194,3
4300,143,300,3
4301,143,210,4
4302,143,170,5
4303,143,787,5
4304,143,658,3
4305,143,384,5
4306,143,496,4
4307,143,128,4
4308,143,24,1
4309,143,371,5
4310,143,35,2
4311,143,410,1
4312,143,511,1
4313,143,349,1
4314,143,516,3
4315,143,86,4
4316,144,159,4
4317,144,406,2
4318,144,318,5
4319,144,590,2
4320,144,549,3
4321,144,445,2
4322,144,400,5
4323,144,247,3
4324,144,225,4
4325,144,162,4
4326,144,722,4
4327,144,613,5
4328,144,314,2
4329,144,301,3
4330,144,668,3
4331,144,386,1
4332,144,339,3
4333,144,438,5
4334,144,596,3
4335,144,520,4
4336,144,53,5
4337,144,871,4
4338,144,397,5
4339,144,355,3
4340,144,338,3
4341,144,82,3
4342,144,541,5
4343,144,239,4
4344,144,73,5
4345,144,302,1
4346,144,646,0
4347,144,833,5
4348,144,938,5
4349,144,686,4
4350,145,699,1
4351,145,749,5
4352,145,470,2
4353,145,276,5
4354,145,727,1
4355,145,634,4
4356,145,518,4
4357,145,354,3
4358,145,411,5
4359,145,610,1
4360,145,217,5
4361,145,408,3
4362,145,310,5
4363,145,656,1
4364,145,490,3
4365,145,368,2
4366,145,958,1
4367,145,131,5
4368,145,917,5
4369,145,790,5
4370,145,191,2
4371,145,598,4
4372,145,480,3
4373,145,530,0
4374,145,339,5
4375,145,193,5
4376,145,822,1
4377,145,80,5
4378,145,128,5
4379,145,251,2
4380,146,903,4
4381,146,331,5
4382,146,490,5
4383,146,150,2
4384,146,591,1
4385,146,25,3
4386,146,267,5
4387,146,406,5
4388,146,991,1
4389,146,789,3
4390,146,797,2
4391,146,473,5
4392,146,130,3
4393,146,767,4
4394,146,326,3
4395,146,416,2
4396,146,99,1
4397,146,649,5
4398,146,547,5
4399,146,940,2
4400,146,503,5
4401,146,787,4
4402,146,29,5
4403,146,651,2
4404,146,546,5
4405,146,91,4
4406,147,115,2
4407,147,16,3
4408,147,110,5
4409,147,90,2
4410,147,684,3
4411,147,703,4
4412,147,773,5
4413,147,102,3
4414,147,41,2
4415,147,772,3
4416,147,901,4
4417,147,591,3
4418,147,12,4
4419,147,827,5
4420,147,690,3
4421,147,443,5
4422,147,527,5
4423,147,728,5
4424,147,614,5
4425,147,720,3
4426,147,489,0
4427,147,640,3
4428,148,153,3
4429,148,459,4
4430,148,142,3
4431,148,820,1
4432,148,52,1
4433,148,896,5
4434,148,566,3
4435,148,686,2
4436,148,940,3
4437,148,704,5
4438,148,49,5
4439,148,379,1
4440,148,885,4
4441,148,408,5
4442,148,696,5
4443,148,626,5
4444,148,120,5
4445,148,591,2
4446,148,291,1
4447,148,943,4
4448,148,861,2
4449,148,493,5
4450,148,119,5
4451,148,603,2
4452,148,325,3
4453,149,667,3
4454,149,29,5
4455,149,677,3
4456,149,253,4
4457,149,395,4
4458,149,358,4
4459,149,817,1
4460,149,13,5
4461,149,438,0
4462,149,3,5
4463,149,257,2
4464,149,728,5
4465,149,790,4
4466,149,255,5
4467,149,323,1
4468,149,557,4
4469,149,266,1
4470,149,518,2
4471,149,431,2
4472,149,10,5
4473,149,683,5
4474,149,869,2
4475,149,566,4
4476,149,610,2
4477,149,286,3
4478,149,247,2
4479,149,372,3
4480,150,590,1
4481,150,949,4
4482,150,468,5
4483,150,449,4
4484,150,203,4
4485,150,64,1
4486,150,693,1
4487,150,868,4
4488,150,818,3
4489,150,160,2
4490,150,131,2
4491,150,546,4
4492,150,870,5
4493,150,981,3
4494,150,376,5
4495,150,96,3
4496,150,71,4
4497,150,828,3
4498,150,420,5
4499,150,498,3
4500,151,926,3
4501,151,48,5
4502,151,217,1
4503,151,354,3
4504,151,454,2
4505,151,858,4
4506,151,14,2
4507,151,137,2
4508,151,614,5
4509,151,473,3
4510,151,671,5
4511,151,502,1
4512,151,701,2
4513,151,443,1
4514,151,651,3
4515,151,351,4
4516,151,276,0
4517,151,347,2
4518,151,118,3
4519,151,840,3
4520,151,130,1
4521,151,99,4
4522,151,839,2
4523,151,913,2
4524,151,837,2
4525,151,230,4
4526,151,988,5
4527,151,445,3
4528,151,644,5
4529,151,781,4
4530,151,700,5
4531,151,1000,5
4532,151,385,5
4533,152,727,3
4534,152,973,3
4535,152,805,2
4536,152,288,3
4537,152,48,1
4538,152,431,2
4539,152,722,4
4540,152,926,0
4541,152,832,4
4542,152,471,3
4543,152,831,1
4544,152,43,4
4545,152,321,2
4546,152,924,1
4547,152,553,2
4548,152,903,1
4549,152,603,2
4550,152,698,1
4551,152,633,5
4552,152,897,2
4553,152,728,5
4554,152,476,2
4555,152,817,5
4556,152,693,3
4557,152,736,2
4558,152,613,2
4559,152,723,3
4560,152,752,5
4561,152,438,1
4562,152,912,5
4563,152,348,3
4564,152,598,2
4565,152,550,4
4566,153,102,5
4567,153,52,3
4568,153,524,3
4569,153,180,5
4570,153,430,3
4571,153,682,2
4572,153,504,1
4573,153,423,2
4574,153,767,3
4575,153,351,3
4576,153,360,2
4577,153,415,5
4578,153,819,1
4579,153,946,1
4580,153,542,5
4581,153,586,2
4582,153,181,3
4583,153,420,1
4584,153,199,3
4585,153,802,4
4586,153,191,3
4587,153,737,5
4588,153,99,4
4589,153,907,4
4590,153,949,5
4591,153,437,4
4592,153,584,2
4593,153,436,2
4594,153,587,5
4595,153,343,4
4596,153,480,3
4597,153,497,4
4598,153,361,1
4599,153,233,2
4600,154,167,5
4601,154,226,5
4602,154,205,5
4603,154,57,4
4604,154,138,5
4605,154,480,4
4606,154,209,3
4607,154,733,2
4608,154,951,2
4609,154,720,4
4610,154,497,5
4611,154,384,2
4612,154,919,2
4613,154,971,4
4614,154,128,3
4615,154,140,5
4616,154,805,4
4617,154,81,5
4618,154,40,3
4619,154,98,3
4620,154,487,4
4621,154,509,5
4622,154,708,5
4623,154,863,3
4624,154,508,3
4625,154,373,4
4626,154,377,3
4627,154,372,3
4628,154,272,1
4629,155,685,1
4630,155,863,2
4631,155,554,5
4632,155,727,4
4633,155,475,3
4634,155,381,5
4635,155,149,2
4636,155,946,3
4637,155,121,4
4638,155,87,2
4639,155,32,2
4640,155,204,3
4641,155,418,2
4642,155,199,5
4643,155,598,5
4644,155,596,5
4645,155,367,4
4646,155,585,2
4647,155,584,1
4648,155,126,4
4649,155,115,4
4650,155,795,4
4651,155,22,5
4652,155,693,3
4653,155,146,4
4654,155,75,4
4655,155,442,4
4656,155,851,2
4657,155,29,2
4658,155,391,2
4659,156,590,5
4660,156,244,3
4661,156,478,3
4662,156,102,5
4663,156,31,2
4664,156,568,1
4665,156,47,5
4666,156,353,2
4667,156,471,5
4668,156,132,3
4669,156,786,3
4670,156,548,0
4671,156,223,3
4672,156,87,2
4673,156,331,5
4674,156,799,5
4675,156,51,1
4676,156,15,3
4677,156,149,2
4678,156,667,5
4679,156,837,5
4680,156,110,3
4681,156,653,4
4682,156,259,5
4683,156,219,3
4684,156,340,1
4685,156,270,2
4686,156,306,3
4687,156,141,3
4688,156,438,5
4689,156,82,1
4690,156,13,5
4691,156,580,2
4692,157,643,1
4693,157,653,4
4694,157,81,2
4695,157,840,3
4696,157,495,0
4697,157,756,1
4698,157,41,5
4699,157,159,5
4700,157,748,5
4701,157,858,5
4702,157,730,2
4703,157,530,0
4704,157,70,5
4705,157,995,2
4706,157,254,3
4707,157,957,4
4708,157,702,3
4709,157,675,1
4710,157,533,3
4711,157,536,4
4712,157,887,3
4713,157,784,3
4714,157,303,3
4715,157,550,2
4716,157,304,1
4717,157,262,4
4718,157,949,1
4719,157,947,5
4720,157,140,5
4721,157,413,1
4722,157,883,3
4723,157,455,5
4724,157,150,2
4725,157,626,5
4726,157,966,4
4727,158,726,5
4728,158,603,5
4729,158,714,3
4730,158,404,3
4731,158,204,1
4732,158,251,5
4733,158,699,5
4734,158,968,5
4735,158,802,3
4736,158,885,5
4737,158,966,1
4738,158,242,2
4739,158,760,4
4740,158,355,5
4741,158,536,5
4742,158,165,4
4743,158,386,5
4744,158,197,3
4745,158,626,0
4746,158,73,3
4747,158,179,3
4748,158,361,3
4749,158,928,4
4750,158,554,5
4751,158,180,5
4752,158,389,2
4753,158,600,2
4754,158,764,5
4755,158,1000,3
4756,158,489,4
4757,158,972,5
4758,158,414,4
4759,158,487,5
4760,159,580,5
4761,159,788,5
4762,159,400,4
4763,159,192,3
4764,159,729,1
4765,159,693,2
4766,159,180,4
4767,159,242,4
4768,159,631,2
4769,159,398,4
4770,159,445,1
4771,159,202,2
4772,159,962,1
4773,159,712,5
4774,159,946,3
4775,159,781,4
4776,159,563,5
4777,159,231,5
4778,159,981,2
4779,159,368,2
4780,160,310,5
4781,160,671,4
4782,160,324,5
4783,160,510,0
4784,160,987,3
4785,160,858,3
4786,160,656,4
4787,160,32,4
4788,160,14,4
4789,160,304,3
4790,160,576,4
4791,160,607,4
4792,160,481,5
4793,160,429,5
4794,160,203,5
4795,160,109,5
4796,160,18,5
4797,160,105,3
4798,160,150,5
4799,160,267,5
4800,160,420,2
4801,160,30,5
4802,160,574,5
4803,160,431,1
4804,160,94,1
4805,160,533,3
4806,160,254,5
4807,160,208,3
4808,160,786,5
4809,160,914,5
4810,160,555,1
4811,160,489,5
4812,160,715,2
4813,160,637,2
4814,160,929,5
4815,160,121,5
4816,160,549,3
4817,160,289,5
4818,160,942,5
4819,161,872,2
4820,161,951,4
4821,161,682,5
4822,161,475,2
4823,161,19,3
4824,161,637,4
4825,161,240,3
4826,161,509,4
4827,161,45,5
4828,161,285,4
4829,161,522,4
4830,161,760,5
4831,161,356,1
4832,161,542,5
4833,161,864,1
4834,161,52,1
4835,161,879,2
4836,161,371,1
4837,161,288,2
4838,161,131,0
4839,161,73,2
4840,161,642,4
4841,161,483,2
4842,162,479,4
4843,162,124,5
4844,162,836,5
4845,162,275,1
4846,162,189,3
4847,162,308,2
4848,162,790,5
4849,162,264,4
4850,162,195,1
4851,162,454,4
4852,162,445,5
4853,162,749,1
4854,162,218,4
4855,162,295,0
4856,162,852,0
4857,162,301,4
4858,162,895,2
4859,162,313,3
4860,162,363,2
4861,162,971,1
4862,162,773,3
4863,162,31,3
4864,162,712,5
4865,162,216,3
4866,162,946,2
4867,162,650,5
4868,162,637,3
4869,162,473,3
4870,162,721,4
4871,162,832,5
4872,162,112,0
4873,162,190,5
4874,162,231,3
4875,163,266,1
4876,163,486,2
4877,163,817,3
4878,163,425,3
4879,163,97,1
4880,163,764,2
4881,163,300,3
4882,163,749,5
4883,163,476,4
4884,163,76,4
4885,163,865,2
4886,163,827,5
4887,163,613,2
4888,163,566,3
4889,163,561,2
4890,163,733,4
4891,163,703,1
4892,163,648,2
4893,163,677,5
4894,163,706,0
4895,163,346,5
4896,163,688,1
4897,163,244,3
4898,163,109,5
4899,163,943,5
4900,163,170,2
4901,164,775,3
4902,164,327,2
4903,164,546,5
4904,164,976,4
4905,164,403,5
4906,164,708,2
4907,164,614,2
4908,164,443,3
4909,164,451,0
4910,164,755,1
4911,164,281,3
4912,164,252,3
4913,164,95,3
4914,164,138,5
4915,164,248,3
4916,164,441,2
4917,164,524,4
4918,164,289,4
4919,164,696,5
4920,164,990,4
4921,164,254,3
4922,164,812,3
4923,164,94,3
4924,164,830,5
4925,164,360,1
4926,164,132,3
4927,165,410,3
4928,165,772,2
4929,165,280,1
4930,165,423,5
4931,165,322,1
4932,165,318,5
4933,165,251,1
4934,165,260,5
4935,165,502,5
4936,165,308,3
4937,165,681,2
4938,165,603,2
4939,165,658,5
4940,165,670,2
4941,165,719,4
4942,165,48,3
4943,165,622,1
4944,165,426,2
4945,165,574,1
4946,165,56,3
4947,165,283,5
4948,165,404,5
4949,165,836,3
4950,165,771,3
4951,165,727,3
4952,165,693,3
4953,165,226,5
4954,165,438,5
4955,165,563,5
4956,165,688,5
4957,166,265,4
4958,166,192,5
4959,166,604,3
4960,166,405,3
4961,166,861,2
4962,166,546,3
4963,166,488,3
4964,166,154,2
4965,166,911,0
4966,166,10,2
4967,166,990,5
4968,166,356,2
4969,166,827,3
4970,166,964,5
4971,166,486,1
4972,166,489,5
4973,166,870,4
4974,166,640,5
4975,166,40,1
4976,166,975,5
4977,166,338,1
4978,166,720,4
4979,166,52,4
4980,166,312,4
4981,167,46,2
4982,167,445,5
4983,167,429,3
4984,167,410,5
4985,167,304,1
4986,167,583,4
4987,167,409,4
4988,167,724,2
4989,167,154,5
4990,167,208,2
4991,167,566,4
4992,167,472,3
4993,167,181,2
4994,167,909,3
4995,167,155,3
4996,167,797,2
4997,167,523,1
4998,167,397,5
4999,167,923,1
5000,167,579,1
5001,167,430,5
5002,167,885,3
5003,167,541,1
5004,167,41,3
5005,167,219,2
5006,167,372,5
5007,167,345,4
5008,168,198,4
5009,168,941,3
5010,168,993,3
5011,168,473,2
5012,168,384,1
5013,168,363,4
5014,168,658,2
5015,168,202,4
5016,168,979,5
5017,168,78,5
5018,168,362,4
5019,168,533,5
5020,168,314,1
5021,168,229,5
5022,168,964,1
5023,168,685,5
5024,168,433,5
5025,168,388,3
5026,168,141,4
5027,168,455,5
5028,168,667,3
5029,168,303,2
5030,168,405,5
5031,168,781,4
5032,168,199,4
5033,168,518,5
5034,168,553,2
5035,168,376,5
5036,168,372,4
5037,168,353,5
5038,168,65,1
5039,168,949,0
5040,168,286,1
5041,168,42,5
5042,168,8,3
5043,168,274,4
5044,168,125,2
5045,168,721,1
5046,168,802,5
5047,168,583,4
5048,168,257,4
5049,168,285,2
5050,169,574,5
5051,169,148,5
5052,169,609,2
5053,169,735,3
5054,169,247,3
5055,169,572,2
5056,169,827,1
5057,169,851,3
5058,169,266,2
5059,169,40,4
5060,169,359,2
5061,169,792,5
5062,169,248,5
5063,169,312,4
5064,169,96,2
5065,169,776,4
5066,169,547,3
5067,169,993,1
5068,169,223,1
5069,169,16,5
5070,169,913,1
5071,169,244,3
5072,169,495,2
5073,170,495,2
5074,170,325,4
5075,170,447,4
5076,170,379,1
5077,170,594,5
5078,170,353,3
5079,170,833,3
5080,170,652,4
5081,170,400,3
5082,170,433,4
5083,170,892,5
5084,170,937,1
5085,170,691,4
5086,170,134,3
5087,170,315,5
5088,170,533,5
5089,170,380,4
5090,170,262,1
5091,170,2,5
5092,170,602,5
5093,170,198,5
5094,170,252,3
5095,170,115,4
5096,170,256,5
5097,170,714,2
5098,170,715,3
5099,170,793,5
5100,170,993,5
5101,170,185,3
5102,170,865,3
5103,170,147,2
5104,171,920,5
5105,171,645,5
5106,171,15,2
5107,171,296,2
5108,171,757,4
5109,171,68,3
5110,171,348,2
5111,171,153,4
5112,171,591,3
5113,171,600,5
5114,171,197,5
5115,171,56,5
5116,171,722,2
5117,171,443,3
5118,171,604,3
5119,171,630,5
5120,171,914,4
5121,171,896,5
5122,171,939,5
5123,171,98,4
5124,171,43,2
5125,171,593,3
5126,171,590,4
5127,171,907,5
5128,171,940,5
5129,171,851,5
5130,172,50,2
5131,172,199,1
5132,172,786,1
5133,172,140,4
5134,172,413,3
5135,172,542,2
5136,172,300,5
5137,172,792,3
5138,172,548,2
5139,172,593,3
5140,172,267,1
5141,172,43,2
5142,172,790,3
5143,172,797,3
5144,172,620,3
5145,172,572,1
5146,172,301,5
5147,172,72,5
5148,172,264,5
5149,172,208,3
5150,172,323,5
5151,172,573,2
5152,172,393,1
5153,172,613,4
5154,172,682,3
5155,172,924,4
5156,172,87,0
5157,172,913,5
5158,172,36,0
5159,172,693,3
5160,172,38,4
5161,172,131,3
5162,172,719,2
5163,173,35,3
5164,173,669,5
5165,173,242,5
5166,173,344,5
5167,173,19,2
5168,173,704,3
5169,173,47,5
5170,173,349,4
5171,173,431,2
5172,173,317,3
5173,173,236,5
5174,173,304,5
5175,173,373,1
5176,173,445,1
5177,173,545,3
5178,173,219,5
5179,173,302,5
5180,173,487,4
5181,173,51,2
5182,173,110,5
5183,173,368,5
5184,173,956,3
5185,173,264,4
5186,173,592,3
5187,173,415,5
5188,173,991,5
5189,173,465,1
5190,173,875,5
5191,173,573,1
5192,173,825,2
5193,173,477,1
5194,173,404,5
5195,173,141,5
5196,173,949,4
5197,173,331,3
5198,173,40,5
5199,173,969,5
5200,173,868,4
5201,173,45,5
5202,173,251,3
5203,173,609,3
5204,173,656,1
5205,174,124,3
5206,174,481,4
5207,174,254,5
5208,174,384,2
5209,174,805,1
5210,174,141,5
5211,174,709,4
5212,174,466,3
5213,174,373,1
5214,174,487,3
5215,174,259,4
5216,174,226,5
5217,174,123,2
5218,174,683,2
5219,174,355,2
5220,174,292,5
5221,174,443,4
5222,174,735,4
5223,174,47,4
5224,174,108,5
5225,174,656,3
5226,174,587,1
5227,174,115,4
5228,175,73,2
5229,175,558,5
5230,175,830,5
5231,175,396,2
5232,175,112,3
5233,175,930,1
5234,175,130,5
5235,175,946,4
5236,175,844,5
5237,175,657,5
5238,175,120,3
5239,175,296,5
5240,175,872,2
5241,175,865,5
5242,175,701,3
5243,175,542,5
5244,175,863,1
5245,175,696,2
5246,175,929,5
5247,175,602,4
5248,175,519,3
5249,175,35,3
5250,175,805,3
5251,175,400,5
5252,175,439,1
5253,175,644,3
5254,175,764,5
5255,175,590,5
5256,175,957,3
5257,175,166,4
5258,175,668,3
5259,175,709,2
5260,175,759,3
5261,176,889,4
5262,176,637,3
5263,176,380,5
5264,176,99,0
5265,176,221,1
5266,176,881,0
5267,176,183,2
5268,176,985,2
5269,176,567,5
5270,176,177,1
5271,176,176,3
5272,176,323,5
5273,176,760,2
5274,176,632,4
5275,176,115,1
5276,176,337,4
5277,176,947,1
5278,176,310,5
5279,176,281,5
5280,176,60,5
5281,176,393,4
5282,176,465,4
5283,176,944,4
5284,176,976,2
5285,176,494,2
5286,176,415,3
5287,176,257,4
5288,176,802,4
5289,176,898,2
5290,176,493,2
5291,176,928,5
5292,176,795,4
5293,176,116,5
5294,176,864,1
5295,176,87,4
5296,176,712,4
5297,177,164,3
5298,177,519,5
5299,177,494,5
5300,177,29,5
5301,177,338,2
5302,177,12,3
5303,177,448,5
5304,177,978,5
5305,177,189,5
5306,177,788,4
5307,177,398,5
5308,177,259,5
5309,177,985,2
5310,177,96,3
5311,177,924,5
5312,177,230,5
5313,177,430,5
5314,177,849,5
5315,177,383,3
5316,177,487,2
5317,177,951,5
5318,177,225,5
5319,177,621,4
5320,177,392,2
5321,177,380,5
5322,177,286,2
5323,177,714,3
5324,178,353,3
5325,178,371,5
5326,178,693,3
5327,178,819,1
5328,178,160,3
5329,178,236,5
5330,178,304,2
5331,178,101,4
5332,178,228,3
5333,178,532,2
5334,178,244,5
5335,178,54,2
5336,178,411,4
5337,178,466,5
5338,178,365,4
5339,178,90,4
5340,178,336,0
5341,178,788,3
5342,178,462,4
5343,178,614,4
5344,179,421,2
5345,179,369,5
5346,179,474,3
5347,179,523,4
5348,179,626,5
5349,179,365,2
5350,179,674,4
5351,179,849,4
5352,179,391,4
5353,179,991,2
5354,179,377,2
5355,179,863,2
5356,179,408,2
5357,179,397,4
5358,179,719,2
5359,179,371,4
5360,179,1000,2
5361,179,46,3
5362,179,962,5
5363,179,536,5
5364,179,302,2
5365,179,585,5
5366,179,292,3
5367,179,118,4
5368,179,469,4
5369,179,295,3
5370,179,513,5
5371,179,22,2
5372,179,477,5
5373,179,582,3
5374,179,798,3
5375,179,868,2
5376,179,130,5
5377,179,208,5
5378,179,914,5
5379,179,262,3
